,slice,loss_g,loss_d,sensitivity,specificity,false_positive_rate,precision,dice_score,balanced_accuracy,smooth_dice_loss,mae,method
6818,1122,0.0,0.0,0.73624015,0.9867774,0.013222594,0.76296294,0.7493634,0.8615088,0.20697701,0.026914062,Majority Voting No T2
6819,1123,0.0,0.0,0.4977612,0.99006593,0.009934048,0.7345815,0.5934164,0.7439136,0.20697701,0.035703126,Majority Voting No T2
6820,1124,0.0,0.0,0.36757624,0.9933481,0.006651885,0.7387097,0.4908896,0.6804622,0.20697701,0.037109375,Majority Voting No T2
6821,1125,0.0,0.0,0.48334756,0.990544,0.009455974,0.7101631,0.57520324,0.7369458,0.20697701,0.03265625,Majority Voting No T2
6822,1126,0.0,0.0,0.5495495,0.9892609,0.010739077,0.69874,0.6152294,0.76940525,0.20697701,0.029804688,Majority Voting No T2
6823,1127,0.0,0.0,0.65687203,0.9907517,0.009248319,0.75326085,0.70177215,0.8238119,0.20697701,0.023007812,Majority Voting No T2
6824,1128,0.0,0.0,0.7376543,0.99175733,0.008242651,0.77934784,0.75792813,0.86470586,0.20697701,0.017890625,Majority Voting No T2
6825,1129,0.0,0.0,0.678808,0.9924273,0.0075726896,0.7668329,0.7201405,0.8356176,0.20697701,0.018671876,Majority Voting No T2
6826,1130,0.0,0.0,0.61083126,0.99580747,0.004192534,0.8234295,0.7013738,0.80331933,0.20697701,0.016132813,Majority Voting No T2
6827,1131,0.0,0.0,0.36695907,0.9982742,0.0017257987,0.85374147,0.51329243,0.68261665,0.20697701,0.01859375,Majority Voting No T2
6828,1132,0.0,0.0,0.4689165,0.9982027,0.0017973399,0.8543689,0.6055046,0.7335596,0.20697701,0.0134375,Majority Voting No T2
6829,1133,0.0,0.0,0.24618736,0.9990056,0.0009943916,0.81884056,0.37855947,0.6225965,0.20697701,0.014492188,Majority Voting No T2
6830,1134,0.0,0.0,0.17302053,0.999129,0.00087097666,0.72839504,0.27962086,0.58607477,0.20697701,0.011875,Majority Voting No T2
6831,1135,0.0,0.0,0.24060151,0.99964476,0.0003552538,0.8767123,0.37758112,0.62012315,0.20697701,0.008242187,Majority Voting No T2
6832,1136,0.0,0.0,0.07471264,1.0,0.0,1.0,0.13903743,0.5373563,0.20697701,0.0062890626,Majority Voting No T2
6833,1137,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.20697701,0.00359375,Majority Voting No T2
6834,1138,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.20697701,0.0008984375,Majority Voting No T2
6835,1139,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.20697701,0.0,Majority Voting No T2
6836,1140,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.20697701,0.0,Majority Voting No T2
6837,1141,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.20697701,0.0,Majority Voting No T2
6838,1142,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.20697701,0.0,Majority Voting No T2
6839,1143,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.20697701,0.0,Majority Voting No T2
6840,1144,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.20697701,0.0,Majority Voting No T2
6841,1145,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.20697701,0.0,Majority Voting No T2
6842,1146,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.20697701,0.0,Majority Voting No T2
6843,1147,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.20697701,0.0,Majority Voting No T2
6844,1148,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.20697701,0.0,Majority Voting No T2
6845,1149,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.20697701,0.0,Majority Voting No T2
6846,1150,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.20697701,0.0,Majority Voting No T2
6847,1151,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.20697701,0.0,Majority Voting No T2
6848,1088,0.0,0.0,0.9633225,0.9813967,0.018603332,0.660503,0.78367704,0.9723596,0.2221362,0.019257812,Majority Voting No Flair
6849,1089,0.0,0.0,0.9808081,0.98049575,0.019504266,0.6691937,0.79557556,0.9806519,0.2221362,0.019492187,Majority Voting No Flair
6850,1090,0.0,0.0,0.9810247,0.98358184,0.016418153,0.7195546,0.8301887,0.98230326,0.2221362,0.016523438,Majority Voting No Flair
6851,1091,0.0,0.0,0.99819005,0.9839559,0.016044091,0.73729944,0.84813535,0.99107295,0.2221362,0.015429688,Majority Voting No Flair
6852,1092,0.0,0.0,0.99911505,0.9816919,0.018308133,0.7159163,0.83413374,0.9904035,0.2221362,0.017539062,Majority Voting No Flair
6853,1093,0.0,0.0,0.9982669,0.9788513,0.021148654,0.69023365,0.81615305,0.9885591,0.2221362,0.020273438,Majority Voting No Flair
6854,1094,0.0,0.0,0.9950042,0.9763515,0.02364851,0.6743792,0.8039018,0.98567784,0.2221362,0.022773437,Majority Voting No Flair
6855,1095,0.0,0.0,0.9879904,0.980124,0.01987598,0.71827704,0.8318167,0.9840572,0.2221362,0.019492187,Majority Voting No Flair
6856,1096,0.0,0.0,0.9867498,0.9802196,0.019780401,0.7246709,0.8356436,0.9834847,0.2221362,0.019453125,Majority Voting No Flair
6857,1097,0.0,0.0,0.9835821,0.98388296,0.016117064,0.7712112,0.86454576,0.9837325,0.2221362,0.016132813,Majority Voting No Flair
6858,1098,0.0,0.0,0.96879536,0.98579806,0.014201965,0.7951161,0.8734053,0.9772967,0.2221362,0.015117187,Majority Voting No Flair
6859,1099,0.0,0.0,0.9590106,0.9869754,0.013024602,0.8116029,0.8791707,0.972993,0.2221362,0.014570313,Majority Voting No Flair
6860,1100,0.0,0.0,0.9504814,0.9897706,0.010229438,0.84837323,0.8965294,0.970126,0.2221362,0.012460938,Majority Voting No Flair
6861,1101,0.0,0.0,0.95328367,0.9898437,0.010156282,0.85178465,0.8996805,0.9715637,0.2221362,0.012265625,Majority Voting No Flair
6862,1102,0.0,0.0,0.9527925,0.9887948,0.01120518,0.84145623,0.8936701,0.97079366,0.2221362,0.013320313,Majority Voting No Flair
6863,1103,0.0,0.0,0.9541779,0.9884309,0.011569083,0.83539826,0.8908462,0.9713044,0.2221362,0.013554688,Majority Voting No Flair
6864,1104,0.0,0.0,0.9396914,0.9873004,0.012699595,0.8136005,0.8721119,0.9634959,0.2221362,0.015351563,Majority Voting No Flair
6865,1105,0.0,0.0,0.9340426,0.9882596,0.011740388,0.82261086,0.87479246,0.96115106,0.2221362,0.014726562,Majority Voting No Flair
6866,1106,0.0,0.0,0.9337607,0.9904943,0.009505703,0.8507463,0.89032257,0.9621275,0.2221362,0.012617188,Majority Voting No Flair
6867,1107,0.0,0.0,0.96031743,0.9894276,0.010572396,0.8386893,0.8953919,0.9748725,0.2221362,0.012148437,Majority Voting No Flair
6868,1108,0.0,0.0,0.96370107,0.9897913,0.010208721,0.8457214,0.90086496,0.9767462,0.2221362,0.011640625,Majority Voting No Flair
6869,1109,0.0,0.0,0.9723011,0.99065804,0.009341931,0.8583072,0.9117549,0.9814796,0.2221362,0.010351563,Majority Voting No Flair
6870,1110,0.0,0.0,0.9601677,0.99073195,0.009268071,0.8598248,0.9072301,0.9754498,0.2221362,0.010976562,Majority Voting No Flair
6871,1111,0.0,0.0,0.96102995,0.988081,0.01191905,0.8274416,0.88924664,0.97455543,0.2221362,0.0134375,Majority Voting No Flair
6872,1112,0.0,0.0,0.96627665,0.9857953,0.014204663,0.80366343,0.8775,0.976036,0.2221362,0.0153125,Majority Voting No Flair
6873,1113,0.0,0.0,0.94848084,0.98393255,0.016067425,0.7877126,0.8606533,0.9662067,0.2221362,0.018164063,Majority Voting No Flair
6874,1114,0.0,0.0,0.9329502,0.9858534,0.014146626,0.811216,0.86783487,0.9594018,0.2221362,0.017382812,Majority Voting No Flair
6875,1115,0.0,0.0,0.8866371,0.9848882,0.015111777,0.79410094,0.83782166,0.93576264,0.2221362,0.021171875,Majority Voting No Flair
6876,1116,0.0,0.0,0.83891755,0.9856537,0.014346307,0.79052824,0.81400436,0.9122856,0.2221362,0.023242187,Majority Voting No Flair
6877,1117,0.0,0.0,0.8852884,0.9864904,0.013509582,0.807806,0.84477425,0.9358894,0.2221362,0.019609375,Majority Voting No Flair
6878,1118,0.0,0.0,0.86058635,0.9851652,0.014834822,0.7872467,0.82228446,0.92287576,0.2221362,0.022304688,Majority Voting No Flair
6879,1119,0.0,0.0,0.82513297,0.9874253,0.012574702,0.8037565,0.8143045,0.90627915,0.2221362,0.022109374,Majority Voting No Flair
6880,1120,0.0,0.0,0.78595775,0.98719597,0.012804044,0.7886457,0.7872994,0.88657683,0.2221362,0.024335938,Majority Voting No Flair
6881,1121,0.0,0.0,0.7067308,0.98765737,0.012342611,0.7754333,0.73948973,0.8471941,0.2221362,0.028320312,Majority Voting No Flair
6882,1122,0.0,0.0,0.63831306,0.9863642,0.0136358,0.7301717,0.68115944,0.81233865,0.2221362,0.03265625,Majority Voting No Flair
6883,1123,0.0,0.0,0.41343284,0.9887881,0.011211871,0.67070216,0.511542,0.7011105,0.2221362,0.041328125,Majority Voting No Flair
6884,1124,0.0,0.0,0.39245585,0.9909255,0.009074485,0.6887324,0.5,0.6916907,0.2221362,0.038203124,Majority Voting No Flair
6885,1125,0.0,0.0,0.5021349,0.9899709,0.010029064,0.7058824,0.5868263,0.7460529,0.2221362,0.03234375,Majority Voting No Flair
6886,1126,0.0,0.0,0.5432432,0.98889345,0.011106574,0.6891429,0.6075567,0.76606834,0.2221362,0.030429687,Majority Voting No Flair
6887,1127,0.0,0.0,0.61895734,0.99042577,0.009574251,0.7353604,0.67215645,0.80469155,0.2221362,0.024882812,Majority Voting No Flair
6888,1128,0.0,0.0,0.6409465,0.9914325,0.008567484,0.7470024,0.68992245,0.8161895,0.2221362,0.021875,Majority Voting No Flair
6889,1129,0.0,0.0,0.5033113,0.9925488,0.0074512027,0.7125,0.58990943,0.74793005,0.2221362,0.024765626,Majority Voting No Flair
6890,1130,0.0,0.0,0.40554157,0.9966943,0.003305652,0.7970297,0.5375626,0.70111793,0.2221362,0.021640625,Majority Voting No Flair
6891,1131,0.0,0.0,0.3114035,0.9984749,0.0015251244,0.8486056,0.45561498,0.6549392,0.2221362,0.019882813,Majority Voting No Flair
6892,1132,0.0,0.0,0.40142095,0.9986021,0.001397931,0.8659004,0.5485437,0.7000115,0.2221362,0.01453125,Majority Voting No Flair
6893,1133,0.0,0.0,0.33551198,0.998409,0.0015910267,0.7938144,0.47166923,0.6669605,0.2221362,0.013476563,Majority Voting No Flair
6894,1134,0.0,0.0,0.313783,0.99790174,0.002098262,0.66875,0.42714572,0.65584236,0.2221362,0.011210937,Majority Voting No Flair
6895,1135,0.0,0.0,0.2781955,0.99881583,0.0011841793,0.71153843,0.4,0.63850564,0.2221362,0.008671875,Majority Voting No Flair
6896,1136,0.0,0.0,0.06321839,1.0,0.0,1.0,0.11891892,0.5316092,0.2221362,0.0063671875,Majority Voting No Flair
6897,1137,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.2221362,0.00359375,Majority Voting No Flair
6898,1138,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.2221362,0.0008984375,Majority Voting No Flair
6899,1139,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2221362,0.0,Majority Voting No Flair
6900,1140,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2221362,0.0,Majority Voting No Flair
6901,1141,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2221362,0.0,Majority Voting No Flair
6902,1142,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2221362,0.0,Majority Voting No Flair
6903,1143,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2221362,0.0,Majority Voting No Flair
6904,1144,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2221362,0.0,Majority Voting No Flair
6905,1145,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2221362,0.0,Majority Voting No Flair
6906,1146,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2221362,0.0,Majority Voting No Flair
6907,1147,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2221362,0.0,Majority Voting No Flair
6908,1148,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2221362,0.0,Majority Voting No Flair
6909,1149,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2221362,0.0,Majority Voting No Flair
6910,1150,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2221362,0.0,Majority Voting No Flair
6911,1151,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2221362,0.0,Majority Voting No Flair
6912,1152,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.13459897,0.0,Full Training
6913,1153,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.13459897,0.0,Full Training
6914,1154,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.13459897,0.0,Full Training
6915,1155,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.13459897,0.0,Full Training
6916,1156,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.13459897,0.0,Full Training
6917,1157,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.13459897,0.0,Full Training
6918,1158,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.13459897,0.0,Full Training
6919,1159,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.13459897,0.0,Full Training
6920,1160,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.13459897,0.0,Full Training
6921,1161,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.13459897,0.0,Full Training
6922,1162,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.13459897,0.0,Full Training
6923,1163,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.13459897,0.0,Full Training
6924,1164,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.13459897,0.0,Full Training
6925,1165,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.13459897,0.0,Full Training
6926,1166,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.13459897,0.0,Full Training
6927,1167,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.13459897,0.0,Full Training
6928,1168,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.13459897,0.0,Full Training
6929,1169,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.13459897,0.0,Full Training
6930,1170,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.13459897,0.0,Full Training
6931,1171,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.13459897,0.0,Full Training
6932,1172,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.13459897,0.0,Full Training
6933,1173,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.13459897,0.0,Full Training
6934,1174,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.13459897,0.0045703123,Full Training
6935,1175,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.13459897,0.010195312,Full Training
6936,1176,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.13459897,0.0115625,Full Training
6937,1177,0.0,0.0,0.02347418,1.0,0.0,1.0,0.04587156,0.5117371,0.13459897,0.016246933,Full Training
6938,1178,0.0,0.0,0.35120147,1.0,0.0,1.0,0.5198358,0.67560077,0.13459897,0.013699309,Full Training
6939,1179,0.0,0.0,0.6214605,1.0,0.0,1.0,0.7665441,0.8107303,0.13459897,0.009945976,Full Training
6940,1180,0.0,0.0,0.6151515,0.99995935,4.0633888e-05,0.99836063,0.76125,0.80755544,0.13459897,0.014965218,Full Training
6941,1181,0.0,0.0,0.5763116,0.99995893,4.1081257e-05,0.9986226,0.73084676,0.7881353,0.13459897,0.020849867,Full Training
6942,1182,0.0,0.0,0.7035519,0.9999586,4.1431886e-05,0.99903005,0.8256513,0.85175526,0.13459897,0.016998747,Full Training
6943,1183,0.0,0.0,0.7572042,1.0,0.0,1.0,0.8618283,0.8786021,0.13459897,0.015475874,Full Training
6944,1184,0.0,0.0,0.75736964,0.99966437,0.00033562677,0.99404764,0.85971683,0.878517,0.13459897,0.017051822,Full Training
6945,1185,0.0,0.0,0.71457386,1.0,0.0,1.0,0.8335294,0.85728693,0.13459897,0.022070056,Full Training
6946,1186,0.0,0.0,0.7459776,0.99995756,4.246465e-05,0.99934685,0.85427135,0.87296754,0.13459897,0.020334156,Full Training
6947,1187,0.0,0.0,0.75781596,0.99995714,4.2865104e-05,0.9994193,0.8620085,0.8788865,0.13459897,0.021555157,Full Training
6948,1188,0.0,0.0,0.80449533,0.9998279,0.00017210223,0.99789584,0.89081943,0.9021616,0.13459897,0.018167961,Full Training
6949,1189,0.0,0.0,0.7616735,0.9998691,0.00013087293,0.99853086,0.86416614,0.88077134,0.13459897,0.02505656,Full Training
6950,1190,0.0,0.0,0.82295084,0.9999125,8.7508204e-05,0.9991154,0.90251696,0.91143167,0.13459897,0.019110281,Full Training
6951,1191,0.0,0.0,0.83430934,0.9993391,0.0006608803,0.99384487,0.9071161,0.9168242,0.13459897,0.01941028,Full Training
6952,1192,0.0,0.0,0.847738,0.9988073,0.0011926849,0.9893617,0.9130909,0.92327267,0.13459897,0.018726176,Full Training
6953,1193,0.0,0.0,0.8311856,0.99919987,0.00080014224,0.9930716,0.9049456,0.9151927,0.13459897,0.021195792,Full Training
6954,1194,0.0,0.0,0.8573708,0.9992433,0.000756699,0.993713,0.9205207,0.92830706,0.13459897,0.018130893,Full Training
6955,1195,0.0,0.0,0.8288531,0.99973035,0.0002696387,0.9978425,0.9055311,0.9142917,0.13459897,0.02261073,Full Training
6956,1196,0.0,0.0,0.83572894,0.9996395,0.0003605065,0.99719983,0.90935206,0.9176842,0.13459897,0.02221713,Full Training
6957,1197,0.0,0.0,0.83820605,0.99954706,0.00045296008,0.99662507,0.91057664,0.9188765,0.13459897,0.022620829,Full Training
6958,1198,0.0,0.0,0.8519886,0.99963766,0.00036231885,0.99733955,0.91895205,0.92581314,0.13459897,0.020680899,Full Training
6959,1199,0.0,0.0,0.83465683,0.9997282,0.00027181298,0.9979654,0.9090347,0.9171925,0.13459897,0.02295523,Full Training
6960,1200,0.0,0.0,0.83001703,0.99972826,0.00027171453,0.9979494,0.9062694,0.91487265,0.13459897,0.02358033,Full Training
6961,1201,0.0,0.0,0.8534958,0.99968404,0.0003159843,0.9976263,0.91994995,0.9265899,0.13459897,0.020023782,Full Training
6962,1202,0.0,0.0,0.8550512,0.99977463,0.0002253775,0.9982906,0.92113566,0.9274129,0.13459897,0.01953507,Full Training
6963,1203,0.0,0.0,0.8459977,0.9994583,0.0005417118,0.995903,0.91485023,0.922728,0.13459897,0.02124731,Full Training
6964,1204,0.0,0.0,0.85718495,0.9991893,0.00081066473,0.9938546,0.9204743,0.92818713,0.13459897,0.019699233,Full Training
6965,1205,0.0,0.0,0.8435335,0.9996386,0.00036140223,0.99726963,0.91398185,0.92158604,0.13459897,0.021488562,Full Training
6966,1206,0.0,0.0,0.8503241,0.9994596,0.0005403945,0.9958592,0.91735536,0.9248918,0.13459897,0.020266088,Full Training
6967,1207,0.0,0.0,0.85242033,0.99950475,0.0004952278,0.99620557,0.9187212,0.92596257,0.13459897,0.02000662,Full Training
6968,1208,0.0,0.0,0.8422125,0.9994586,0.0005413941,0.9958692,0.9126183,0.92083555,0.13459897,0.021705609,Full Training
6969,1209,0.0,0.0,0.80104715,0.99981797,0.00018205817,0.9986259,0.8889908,0.9004325,0.13459897,0.028371902,Full Training
6970,1210,0.0,0.0,0.82196015,0.99954623,0.0004537411,0.99659514,0.90089256,0.9107532,0.13459897,0.02505083,Full Training
6971,1211,0.0,0.0,0.82993007,0.99963677,0.0003632236,0.99731094,0.9059542,0.9147834,0.13459897,0.024035253,Full Training
6972,1212,0.0,0.0,0.83680266,0.9996363,0.00036368595,0.9973536,0.9100513,0.9182195,0.13459897,0.023289321,Full Training
6973,1213,0.0,0.0,0.8439322,0.9997727,0.00022728306,0.9983574,0.9146727,0.92185247,0.13459897,0.02214287,Full Training
6974,1214,0.0,0.0,0.8519553,0.9995913,0.00040871935,0.99705786,0.91881305,0.9257733,0.13459897,0.021114739,Full Training
6975,1215,0.0,0.0,0.8304253,0.9994528,0.0005471457,0.99607587,0.90573895,0.9149391,0.13459897,0.024718747,Full Training
6976,1152,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.15148473,0.0,Majority Voting
6977,1153,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.15148473,0.0,Majority Voting
6978,1154,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.15148473,0.0,Majority Voting
6979,1155,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.15148473,0.0,Majority Voting
6980,1156,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.15148473,0.0,Majority Voting
6981,1157,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.15148473,0.0,Majority Voting
6982,1158,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.15148473,0.0,Majority Voting
6983,1159,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.15148473,0.0,Majority Voting
6984,1160,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.15148473,0.0,Majority Voting
6985,1161,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.15148473,0.0,Majority Voting
6986,1162,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.15148473,0.0,Majority Voting
6987,1163,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.15148473,0.0,Majority Voting
6988,1164,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.15148473,0.0,Majority Voting
6989,1165,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.15148473,0.0,Majority Voting
6990,1166,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.15148473,0.0,Majority Voting
6991,1167,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.15148473,0.0,Majority Voting
6992,1168,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.15148473,0.0,Majority Voting
6993,1169,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.15148473,0.0,Majority Voting
6994,1170,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.15148473,0.0,Majority Voting
6995,1171,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.15148473,0.0,Majority Voting
6996,1172,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.15148473,0.0,Majority Voting
6997,1173,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.15148473,0.0,Majority Voting
6998,1174,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.15148473,0.0045703123,Majority Voting
6999,1175,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.15148473,0.010195312,Majority Voting
7000,1176,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.15148473,0.0115625,Majority Voting
7001,1177,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.15148473,0.016640626,Majority Voting
7002,1178,0.0,0.0,0.24584104,1.0,0.0,1.0,0.39465874,0.6229205,0.15148473,0.0159375,Majority Voting
7003,1179,0.0,0.0,0.56482863,0.9989169,0.0010830759,0.93349755,0.7038069,0.78187275,0.15148473,0.012460938,Majority Voting
7004,1180,0.0,0.0,0.48080808,0.9996749,0.0003250711,0.9834711,0.6458616,0.7402415,0.15148473,0.020390624,Majority Voting
7005,1181,0.0,0.0,0.48489666,0.99983567,0.00016432503,0.99348533,0.6517094,0.7423662,0.15148473,0.02546875,Majority Voting
7006,1182,0.0,0.0,0.5976776,0.99813557,0.0018644349,0.95108694,0.7340604,0.7979066,0.15148473,0.024765626,Majority Voting
7007,1183,0.0,0.0,0.64193743,0.998957,0.0010430139,0.9766791,0.7746948,0.8204472,0.15148473,0.023789063,Majority Voting
7008,1184,0.0,0.0,0.6712018,0.99853164,0.0014683672,0.97128797,0.7938317,0.8348667,0.15148473,0.024023438,Majority Voting
7009,1185,0.0,0.0,0.674231,0.99966127,0.00033873905,0.99405205,0.8034856,0.8369461,0.15148473,0.025546875,Majority Voting
7010,1186,0.0,0.0,0.7006338,0.99685764,0.0031423839,0.9510258,0.8068501,0.8487457,0.15148473,0.026875,Majority Voting
7011,1187,0.0,0.0,0.69484806,0.99579924,0.0042007803,0.9415274,0.79959464,0.8453237,0.15148473,0.030898437,Majority Voting
7012,1188,0.0,0.0,0.8426633,0.9947079,0.0052921437,0.9417062,0.889436,0.91868556,0.15148473,0.019296875,Majority Voting
7013,1189,0.0,0.0,0.7792305,0.9945906,0.005409414,0.9438914,0.8536935,0.88691056,0.15148473,0.027929688,Majority Voting
7014,1190,0.0,0.0,0.85428053,0.99146795,0.00853205,0.9232283,0.8874172,0.9228742,0.15148473,0.023242187,Majority Voting
7015,1191,0.0,0.0,0.8697899,0.9899546,0.01004538,0.91718125,0.89285713,0.9298723,0.15148473,0.023671875,Majority Voting
7016,1192,0.0,0.0,0.869345,0.9899726,0.010027387,0.91898644,0.8934767,0.92965883,0.15148473,0.023984374,Majority Voting
7017,1193,0.0,0.0,0.841817,0.99230975,0.007690256,0.9379038,0.8872666,0.91706336,0.15148473,0.0259375,Majority Voting
7018,1194,0.0,0.0,0.85960436,0.9919879,0.008012108,0.9373695,0.8968043,0.9257961,0.15148473,0.02421875,Majority Voting
7019,1195,0.0,0.0,0.83870965,0.994787,0.005213015,0.96032834,0.89540815,0.91674834,0.15148473,0.025625,Majority Voting
7020,1196,0.0,0.0,0.83631563,0.9959894,0.004010635,0.9697279,0.8980942,0.9161525,0.15148473,0.025273437,Majority Voting
7021,1197,0.0,0.0,0.8296906,0.996784,0.0032160166,0.97628593,0.8970385,0.9132373,0.15148473,0.026210938,Majority Voting
7022,1198,0.0,0.0,0.840625,0.9947464,0.0052536232,0.9622764,0.8973465,0.9176857,0.15148473,0.026445312,Majority Voting
7023,1199,0.0,0.0,0.84259784,0.99510735,0.0048926338,0.9649237,0.8996215,0.9188526,0.15148473,0.025898438,Majority Voting
7024,1200,0.0,0.0,0.8297328,0.997147,0.0028530024,0.97887325,0.89815384,0.9134399,0.15148473,0.025859375,Majority Voting
7025,1201,0.0,0.0,0.8360894,0.9949894,0.005010608,0.96291345,0.89503103,0.9155394,0.15148473,0.02640625,Majority Voting
